Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot_shifted,qe_shifted
26,56,0.56,60,0.055,4030,127,Meziani:1984is,0.505,60,0.055,0.0458,0.7008,0.2828,5270.696654,5116.338715
26,56,0.56,60,0.065,5620,169,Meziani:1984is,0.495,60,0.065,0.0558,0.7251,0.2772,7340.435767,7288.502255
26,56,0.56,60,0.075,7290,215,Meziani:1984is,0.485,60,0.075,0.0658,0.7495,0.2716,9721.997892,9708.903545
26,56,0.56,60,0.085,9090,265,Meziani:1984is,0.475,60,0.085,0.0758,0.7739,0.266,12224.90467,12210.53418
26,56,0.56,60,0.095,10900,315,Meziani:1984is,0.465,60,0.095,0.0858,0.7982,0.2604,14653.96154,14632.37806
26,56,0.56,60,0.105,13400,383,Meziani:1984is,0.455,60,0.105,0.0958,0.8226,0.2548,16863.85456,16831.72902
26,56,0.56,60,0.115,15100,435,Meziani:1984is,0.445,60,0.115,0.1058,0.847,0.2492,18728.35642,18671.92867
26,56,0.56,60,0.125,16300,467,Meziani:1984is,0.435,60,0.125,0.1158,0.8713,0.2436,20093.99696,20015.09797
26,56,0.56,60,0.135,17100,539,Meziani:1984is,0.425,60,0.135,0.1258,0.8957,0.238,20865.28729,20737.67289
26,56,0.56,60,0.145,17600,561,Meziani:1984is,0.415,60,0.145,0.1358,0.9201,0.2324,20937.13975,20764.36095
26,56,0.56,60,0.155,18000,582,Meziani:1984is,0.405,60,0.155,0.1458,0.9444,0.2268,20365.59369,20103.04093
26,56,0.56,60,0.165,18300,598,Meziani:1984is,0.395,60,0.165,0.1558,0.9688,0.2212,19753.604,19426.42
26,56,0.56,60,0.175,17500,588,Meziani:1984is,0.385,60,0.175,0.1658,0.9932,0.2156,19218.004,18746.052
26,56,0.56,60,0.185,16700,578,Meziani:1984is,0.375,60,0.185,0.1758,1.0175,0.21,18196.204,17530.24
26,56,0.56,60,0.195,16600,581,Meziani:1984is,0.365,60,0.195,0.1858,1.0419,0.2044,16800.836,15946.008
26,56,0.56,60,0.205,16200,575,Meziani:1984is,0.355,60,0.205,0.1958,1.0662,0.1988,15334.8,14180.92
26,56,0.56,60,0.215,13800,495,Meziani:1984is,0.345,60,0.215,0.2058,1.0906,0.1932,13929.292,12402.988
26,56,0.56,60,0.225,12600,468,Meziani:1984is,0.335,60,0.225,0.2158,1.115,0.1876,12646.92,10735.712
26,56,0.56,60,0.235,11600,444,Meziani:1984is,0.325,60,0.235,0.2258,1.1393,0.182,11694.696,9251.788
26,56,0.56,60,0.245,11300,437,Meziani:1984is,0.315,60,0.245,0.2358,1.1637,0.1764,11047.296,7978.828
26,56,0.56,60,0.255,10800,426,Meziani:1984is,0.305,60,0.255,0.2458,1.1881,0.1708,10702.744,6911.736
26,56,0.56,60,0.265,11000,432,Meziani:1984is,0.295,60,0.265,0.2558,1.2124,0.1652,10584.236,6026.176
26,56,0.56,60,0.275,11400,444,Meziani:1984is,0.285,60,0.275,0.2658,1.2368,0.1596,10756.2,5289.856
26,56,0.56,60,0.285,11200,459,Meziani:1984is,0.275,60,0.285,0.2758,1.2612,0.154,11121.188,4671.056
26,56,0.56,60,0.295,11800,478,Meziani:1984is,0.265,60,0.295,0.2858,1.2855,0.1484,11631.308,4142.476
26,56,0.56,60,0.305,12100,492,Meziani:1984is,0.255,60,0.305,0.2958,1.3099,0.1428,12218.7,3683.212
26,56,0.56,60,0.315,12200,505,Meziani:1984is,0.245,60,0.315,0.3058,1.3343,0.1372,12875.304,3277.716
26,56,0.56,60,0.325,14000,560,Meziani:1984is,0.235,60,0.325,0.3158,1.3586,0.1316,13527.592,2915.12
26,56,0.56,60,0.335,14400,1150,Meziani:1984is,0.225,60,0.335,0.3258,1.383,0.126,14122.316,2587.416
26,56,0.56,60,0.345,14900,611,Meziani:1984is,0.215,60,0.345,0.3358,1.4074,0.1204,14629.42,2289.196
26,56,0.56,60,0.355,15200,637,Meziani:1984is,0.205,60,0.355,0.3458,1.4317,0.1148,15004.132,2016.352
26,56,0.56,60,0.365,15300,659,Meziani:1984is,0.195,60,0.365,0.3558,1.4561,0.1092,15219.984,1765.972
26,56,0.56,60,0.375,16600,722,Meziani:1984is,0.185,60,0.375,0.3658,1.4805,0.1036,15264.964,1536.028
26,56,0.56,60,0.385,15800,747,Meziani:1984is,0.175,60,0.385,0.3758,1.5048,0.098,15135.172,1325.064
26,56,0.56,60,0.395,16000,796,Meziani:1984is,0.165,60,0.395,0.3858,1.5292,0.0924,14841.424,1132.3
26,56,0.62,60,0.025,75.9,11.2,Meziani:1984is,0.595,60,0.025,0.0139,0.5584,0.3689,43.17299913,0
26,56,0.62,60,0.035,316,25,Meziani:1984is,0.585,60,0.035,0.0239,0.5833,0.3627,572.2673738,570.6781836
26,56,0.62,60,0.045,674,38.6,Meziani:1984is,0.575,60,0.045,0.0339,0.6083,0.3565,1033.927113,1021.53143
26,56,0.62,60,0.055,1200,55.4,Meziani:1984is,0.565,60,0.055,0.0439,0.6333,0.3503,1674.635609,1650.426946
26,56,0.62,60,0.065,1970,77.6,Meziani:1984is,0.555,60,0.065,0.0539,0.6582,0.3441,2514.575578,2502.709625
26,56,0.62,60,0.075,2840,83.3,Meziani:1984is,0.545,60,0.075,0.0639,0.6832,0.3379,3594.907043,3591.834609
26,56,0.62,60,0.085,4060,115,Meziani:1984is,0.535,60,0.085,0.0739,0.7082,0.3317,4894.493777,4890.626747
26,56,0.62,60,0.095,5240,147,Meziani:1984is,0.525,60,0.095,0.0839,0.7331,0.3255,6340.180058,6333.240594
26,56,0.62,60,0.105,6380,178,Meziani:1984is,0.515,60,0.105,0.0939,0.7581,0.3193,7846.52043,7835.025288
26,56,0.62,60,0.115,7840,218,Meziani:1984is,0.505,60,0.115,0.1039,0.7831,0.3131,9335.644576,9313.448887
26,56,0.62,60,0.125,8760,253,Meziani:1984is,0.495,60,0.125,0.1139,0.808,0.3069,10727.45731,10694.98486
26,56,0.62,60,0.135,9760,284,Meziani:1984is,0.485,60,0.135,0.1239,0.833,0.3007,11955.68941,11908.64938
26,56,0.62,60,0.145,10800,315,Meziani:1984is,0.475,60,0.145,0.1339,0.858,0.2945,12947.97974,12880.5451
26,56,0.62,60,0.155,11700,343,Meziani:1984is,0.465,60,0.155,0.1439,0.8829,0.2883,13645.58124,13537.51631
26,56,0.62,60,0.165,12700,375,Meziani:1984is,0.455,60,0.165,0.1539,0.9079,0.2821,13968.18684,13820.12729
26,56,0.62,60,0.175,13200,395,Meziani:1984is,0.445,60,0.175,0.1639,0.9329,0.2759,13904.72518,13701.83857
26,56,0.62,60,0.185,13100,394,Meziani:1984is,0.435,60,0.185,0.1739,0.9578,0.2697,13865.696,13572.468
26,56,0.62,60,0.195,13000,425,Meziani:1984is,0.425,60,0.195,0.1839,0.9828,0.2635,13806.416,13417.144
26,56,0.62,60,0.205,12300,413,Meziani:1984is,0.415,60,0.205,0.1939,1.0077,0.2573,13439.192,12891.216
26,56,0.62,60,0.215,12100,413,Meziani:1984is,0.405,60,0.215,0.2039,1.0327,0.2511,12768.86,12061.764
26,56,0.62,60,0.225,11600,405,Meziani:1984is,0.395,60,0.225,0.2139,1.0577,0.2449,11978.772,11024.988
26,56,0.62,60,0.235,10600,385,Meziani:1984is,0.385,60,0.235,0.2239,1.0826,0.2387,11087.596,9884.94
26,56,0.62,60,0.245,9680,365,Meziani:1984is,0.375,60,0.245,0.2339,1.1076,0.2325,10295.74,8735.012
26,56,0.62,60,0.255,10600,386,Meziani:1984is,0.365,60,0.255,0.2439,1.1326,0.2263,9576.372,7646.444
26,56,0.62,60,0.265,9450,362,Meziani:1984is,0.355,60,0.265,0.2539,1.1575,0.2201,9083.516,6664.164
26,56,0.62,60,0.275,8710,346,Meziani:1984is,0.345,60,0.275,0.2639,1.1825,0.2139,8741.044,5808.868
26,56,0.62,60,0.285,8620,344,Meziani:1984is,0.335,60,0.285,0.2739,1.2075,0.2077,8642.764,5081.908
26,56,0.62,60,0.295,8700,346,Meziani:1984is,0.325,60,0.295,0.2839,1.2324,0.2015,8690.396,4471.844
26,56,0.62,60,0.305,8360,340,Meziani:1984is,0.315,60,0.305,0.2939,1.2574,0.1953,8928.972,3960.736
26,56,0.62,60,0.315,8520,346,Meziani:1984is,0.305,60,0.315,0.3039,1.2824,0.1891,9264.632,3528.876
26,56,0.62,60,0.325,9040,362,Meziani:1984is,0.295,60,0.325,0.3139,1.3073,0.1829,9710.168,3158.584
26,56,0.62,60,0.335,9860,386,Meziani:1984is,0.285,60,0.335,0.3239,1.3323,0.1767,10188.568,2835.092
26,56,0.62,60,0.345,9990,392,Meziani:1984is,0.275,60,0.345,0.3339,1.3573,0.1705,10692.5,2547.532
26,56,0.62,60,0.355,10600,413,Meziani:1984is,0.265,60,0.355,0.3439,1.3822,0.1643,11164.556,2287.948
26,56,0.62,60,0.365,10700,425,Meziani:1984is,0.255,60,0.365,0.3539,1.4072,0.1581,11588.044,2050.984
26,56,0.62,60,0.375,11100,442,Meziani:1984is,0.245,60,0.375,0.3639,1.4322,0.1519,11925.16,1832.948
26,56,0.62,60,0.385,12000,478,Meziani:1984is,0.235,60,0.385,0.3739,1.4571,0.1457,12160.772,1631.136
26,56,0.62,60,0.395,11900,962,Meziani:1984is,0.225,60,0.395,0.3839,1.4821,0.1395,12277.668,1443.936
26,56,0.62,60,0.405,11900,506,Meziani:1984is,0.215,60,0.405,0.3939,1.5071,0.1333,12271.22,1270.204
26,56,0.62,60,0.415,12000,522,Meziani:1984is,0.205,60,0.415,0.4039,1.532,0.1271,12143.612,1109.212
26,56,0.62,60,0.425,12200,546,Meziani:1984is,0.195,60,0.425,0.4139,1.557,0.1209,11903.424,960.596
26,56,0.62,60,0.435,13100,591,Meziani:1984is,0.185,60,0.435,0.4239,1.582,0.1147,11565.892,824.096
26,56,0.62,60,0.445,11600,572,Meziani:1984is,0.175,60,0.445,0.4339,1.6069,0.1085,11150.1,699.66
26,56,0.62,60,0.455,12000,618,Meziani:1984is,0.165,60,0.455,0.4439,1.6319,0.1023,10677.836,587.184
26,56,0.62,60,0.465,12100,680,Meziani:1984is,0.155,60,0.465,0.4539,1.6568,0.0961,10171.148,486.616
26,56,0.12,90,0.01,211000,12600,Meziani:1984is,0.11,90,0.01,0.0091,0.8727,0.0264,,
26,56,0.12,90,0.02,203000,13200,Meziani:1984is,0.1,90,0.02,0.0191,0.8939,0.024,,
26,56,0.12,90,0.03,146000,12900,Meziani:1984is,0.09,90,0.03,0.0291,0.9151,0.0216,,
26,56,0.12,90,0.04,106000,14700,Meziani:1984is,0.08,90,0.04,0.0391,0.9362,0.0192,,
26,56,0.12,90,0.05,45400,17300,Meziani:1984is,0.07,90,0.05,0.0491,0.9574,0.0168,83175.976,81611.608
26,56,0.2,90,0.015,32500,1130,Meziani:1984is,0.185,90,0.015,0.0125,0.8345,0.074,22205.05104,4711.475021
26,56,0.2,90,0.025,42000,1510,Meziani:1984is,0.175,90,0.025,0.0225,0.8573,0.07,59560.95728,38337.0608
26,56,0.2,90,0.035,47800,1820,Meziani:1984is,0.165,90,0.035,0.0325,0.88,0.066,69960.05275,58409.35118
26,56,0.2,90,0.045,52000,2090,Meziani:1984is,0.155,90,0.045,0.0425,0.9028,0.062,74001.71534,68037.39336
26,56,0.2,90,0.055,55000,2300,Meziani:1984is,0.145,90,0.055,0.0525,0.9256,0.058,67805.77399,66237.49292
26,56,0.2,90,0.065,53700,2420,Meziani:1984is,0.135,90,0.065,0.0625,0.9483,0.054,56369.71801,56233.90708
26,56,0.2,90,0.075,49500,2440,Meziani:1984is,0.125,90,0.075,0.0725,0.9711,0.05,48330.308,48295
26,56,0.2,90,0.085,36500,2120,Meziani:1984is,0.115,90,0.085,0.0825,0.9939,0.046,40606.644,40525.992
26,56,0.2,90,0.095,25800,1890,Meziani:1984is,0.105,90,0.095,0.0925,1.0166,0.042,31027.776,30858.36
26,56,0.2,90,0.105,16700,1890,Meziani:1984is,0.095,90,0.105,0.1025,1.0394,0.038,22292.608,21966.932
26,56,0.2,90,0.115,10100,2420,Meziani:1984is,0.085,90,0.115,0.1125,1.0622,0.034,15458.872,14876.368
26,56,0.32,90,0.015,2040,60.1,Meziani:1984is,0.305,90,0.015,0.0087,0.7133,0.1952,1.159971573,0
26,56,0.32,90,0.025,4150,117,Meziani:1984is,0.295,90,0.025,0.0187,0.7385,0.1888,11563.17663,3247.688411
26,56,0.32,90,0.035,6450,181,Meziani:1984is,0.285,90,0.035,0.0287,0.7636,0.1824,7570.728469,7251.96828
26,56,0.32,90,0.045,8630,267,Meziani:1984is,0.275,90,0.045,0.0387,0.7888,0.176,11801.20279,11001.1704
26,56,0.32,90,0.055,10600,330,Meziani:1984is,0.265,90,0.055,0.0487,0.814,0.1696,15230.36876,14701.47972
26,56,0.32,90,0.065,12900,407,Meziani:1984is,0.255,90,0.065,0.0587,0.8391,0.1632,18087.90073,17988.78116
26,56,0.32,90,0.075,15400,490,Meziani:1984is,0.245,90,0.075,0.0687,0.8643,0.1568,20553.59431,20524.65301
26,56,0.32,90,0.085,17400,568,Meziani:1984is,0.235,90,0.085,0.0787,0.8895,0.1504,22026.9902,21983.66526
26,56,0.32,90,0.095,17900,593,Meziani:1984is,0.225,90,0.095,0.0887,0.9146,0.144,22198.376,22129.24169
26,56,0.32,90,0.105,18100,627,Meziani:1984is,0.215,90,0.105,0.0987,0.9398,0.1376,21060.96587,20955.06047
26,56,0.32,90,0.115,18200,654,Meziani:1984is,0.205,90,0.115,0.1087,0.965,0.1312,19927.856,19786.156
26,56,0.32,90,0.125,18000,676,Meziani:1984is,0.195,90,0.125,0.1187,0.9901,0.1248,18865.652,18625.464
26,56,0.32,90,0.135,17000,668,Meziani:1984is,0.185,90,0.135,0.1287,1.0153,0.1184,16917.316,16583.84
26,56,0.32,90,0.145,14300,622,Meziani:1984is,0.175,90,0.145,0.1387,1.0405,0.112,14618.448,14108.224
26,56,0.32,90,0.155,12400,579,Meziani:1984is,0.165,90,0.155,0.1487,1.0656,0.1056,12312.092,11621.168
26,56,0.32,90,0.165,10700,535,Meziani:1984is,0.155,90,0.165,0.1587,1.0908,0.0992,10384.92,9398.324
26,56,0.32,90,0.175,8760,477,Meziani:1984is,0.145,90,0.175,0.1687,1.116,0.0928,8916.856,7549.984
26,56,0.32,90,0.185,7910,465,Meziani:1984is,0.135,90,0.185,0.1787,1.1411,0.0864,7916.688,6069.284
26,56,0.32,90,0.195,7700,479,Meziani:1984is,0.125,90,0.195,0.1887,1.1663,0.08,7339.28,4893.2
26,56,0.32,90,0.205,7090,495,Meziani:1984is,0.115,90,0.205,0.1987,1.1914,0.0736,7128.888,3948.984
26,56,0.32,90,0.215,7810,619,Meziani:1984is,0.105,90,0.215,0.2087,1.2166,0.0672,7236.996,3176.42
26,56,0.36,90,0.015,510,24.7,Meziani:1984is,0.345,90,0.015,0.0071,0.6601,0.2484,26.41904979,0
26,56,0.36,90,0.025,1230,45.6,Meziani:1984is,0.335,90,0.025,0.0171,0.6861,0.2412,1225.659323,965.7374054
26,56,0.36,90,0.035,2580,82.5,Meziani:1984is,0.325,90,0.035,0.0271,0.712,0.234,3022.443127,2957.376122
26,56,0.36,90,0.045,3880,119,Meziani:1984is,0.315,90,0.045,0.0371,0.738,0.2268,5119.354258,4890.985223
26,56,0.36,90,0.055,5290,160,Meziani:1984is,0.305,90,0.055,0.0471,0.764,0.2196,7355.455711,7144.449414
26,56,0.36,90,0.065,6980,210,Meziani:1984is,0.295,90,0.065,0.0571,0.7899,0.2124,9574.136742,9521.356326
26,56,0.36,90,0.075,8490,256,Meziani:1984is,0.285,90,0.075,0.0671,0.8159,0.2052,11825.58201,11810.64198
26,56,0.36,90,0.085,9970,304,Meziani:1984is,0.275,90,0.085,0.0771,0.8419,0.198,13834.64115,13810.87554
26,56,0.36,90,0.095,11500,357,Meziani:1984is,0.265,90,0.095,0.0871,0.8678,0.1908,15350.50623,15318.72262
26,56,0.36,90,0.105,12700,401,Meziani:1984is,0.255,90,0.105,0.0971,0.8938,0.1836,16190.43589,16137.25169
26,56,0.36,90,0.115,13700,443,Meziani:1984is,0.245,90,0.115,0.1071,0.9198,0.1764,16218.00861,16133.09848
26,56,0.36,90,0.125,14100,471,Meziani:1984is,0.235,90,0.125,0.1171,0.9457,0.1692,15442.16534,15311.68523
26,56,0.36,90,0.135,13300,471,Meziani:1984is,0.225,90,0.135,0.1271,0.9717,0.162,14676.376,14501.136
26,56,0.36,90,0.145,13000,488,Meziani:1984is,0.215,90,0.145,0.1371,0.9977,0.1548,13948.324,13693.368
26,56,0.36,90,0.155,12500,490,Meziani:1984is,0.205,90,0.155,0.1471,1.0236,0.1476,12728.248,12328.004
26,56,0.36,90,0.165,11000,460,Meziani:1984is,0.195,90,0.165,0.1571,1.0496,0.1404,11213.8,10667.28
26,56,0.36,90,0.175,9660,425,Meziani:1984is,0.185,90,0.175,0.1671,1.0756,0.1332,9714.64,8970.208
26,56,0.36,90,0.185,8790,404,Meziani:1984is,0.175,90,0.185,0.1771,1.1015,0.126,8468.2,7421.804
26,56,0.36,90,0.195,7720,380,Meziani:1984is,0.165,90,0.195,0.1871,1.1275,0.1188,7496.216,6111.56
26,56,0.36,90,0.205,7580,385,Meziani:1984is,0.155,90,0.205,0.1971,1.1534,0.1116,6904.664,5050.656
26,56,0.36,90,0.215,6950,374,Meziani:1984is,0.145,90,0.215,0.2071,1.1794,0.1044,6632.132,4204.824
26,56,0.36,90,0.225,7190,398,Meziani:1984is,0.135,90,0.225,0.2171,1.2054,0.0972,6640.816,3524.976
26,56,0.36,90,0.235,7540,436,Meziani:1984is,0.125,90,0.235,0.2271,1.2313,0.09,6878.144,2965.872
26,56,0.36,90,0.245,7970,499,Meziani:1984is,0.115,90,0.245,0.2371,1.2573,0.0828,7345.104,2493.66
26,56,0.36,90,0.255,8710,620,Meziani:1984is,0.105,90,0.255,0.2471,1.2833,0.0756,7980.596,2085.512
26,56,0.4,90,0.015,67,5.44,Meziani:1984is,0.385,90,0.015,0.0053,0.6005,0.308,0,0
26,56,0.4,90,0.025,290,12.9,Meziani:1984is,0.375,90,0.025,0.0153,0.6273,0.3,179.9487553,179.1560295
26,56,0.4,90,0.035,778,26.4,Meziani:1984is,0.365,90,0.035,0.0253,0.654,0.292,1069.500343,1060.383996
26,56,0.4,90,0.045,1430,43.7,Meziani:1984is,0.355,90,0.045,0.0353,0.6808,0.284,1915.848375,1872.078586
26,56,0.4,90,0.055,2290,76.7,Meziani:1984is,0.345,90,0.055,0.0453,0.7076,0.276,3019.379303,2961.963307
26,56,0.4,90,0.065,3370,107,Meziani:1984is,0.335,90,0.065,0.0553,0.7343,0.268,4323.016872,4301.103666
26,56,0.4,90,0.075,4420,137,Meziani:1984is,0.325,90,0.075,0.0653,0.7611,0.26,5808.698257,5801.960087
26,56,0.4,90,0.085,5380,167,Meziani:1984is,0.315,90,0.085,0.0753,0.7879,0.252,7357.457965,7348.964475
26,56,0.4,90,0.095,6740,208,Meziani:1984is,0.305,90,0.095,0.0853,0.8146,0.244,8842.290001,8825.642759
26,56,0.4,90,0.105,7690,239,Meziani:1984is,0.295,90,0.105,0.0953,0.8414,0.236,10140.09537,10116.3136
26,56,0.4,90,0.115,8780,276,Meziani:1984is,0.285,90,0.115,0.1053,0.8682,0.228,11138.59013,11097.82138
26,56,0.4,90,0.125,9530,301,Meziani:1984is,0.275,90,0.125,0.1153,0.8949,0.22,11715.46802,11648.65256
26,56,0.4,90,0.135,10000,325,Meziani:1984is,0.265,90,0.135,0.1253,0.9217,0.212,11773.67674,11683.75899
26,56,0.4,90,0.145,10300,343,Meziani:1984is,0.255,90,0.145,0.1353,0.9485,0.204,11334.11029,11196.28925
26,56,0.4,90,0.155,10000,345,Meziani:1984is,0.245,90,0.155,0.1453,0.9752,0.196,10894.156,10705.916
26,56,0.4,90,0.165,10100,357,Meziani:1984is,0.235,90,0.165,0.1553,1.002,0.188,10486.32,10213.424
26,56,0.4,90,0.175,9160,347,Meziani:1984is,0.225,90,0.175,0.1653,1.0288,0.18,9723.532,9336.6
26,56,0.4,90,0.185,8610,340,Meziani:1984is,0.215,90,0.185,0.1753,1.0555,0.172,8766.524,8228.428
26,56,0.4,90,0.195,8240,338,Meziani:1984is,0.205,90,0.195,0.1853,1.0823,0.164,7789.86,7053.904
26,56,0.4,90,0.205,7220,317,Meziani:1984is,0.195,90,0.205,0.1953,1.109,0.156,6968,5945.108
26,56,0.4,90,0.215,6620,306,Meziani:1984is,0.185,90,0.215,0.2053,1.1358,0.148,6325.592,4980.092
26,56,0.4,90,0.225,6390,305,Meziani:1984is,0.175,90,0.225,0.2153,1.1626,0.14,5936.528,4184.648
26,56,0.4,90,0.235,6240,308,Meziani:1984is,0.165,90,0.235,0.2253,1.1893,0.132,5821.66,3546.92
26,56,0.4,90,0.245,6350,321,Meziani:1984is,0.155,90,0.245,0.2353,1.2161,0.124,5912.192,3036.852
26,56,0.4,90,0.255,6760,349,Meziani:1984is,0.145,90,0.255,0.2453,1.2429,0.116,6215.872,2621.008
26,56,0.4,90,0.265,7290,386,Meziani:1984is,0.135,90,0.265,0.2553,1.2696,0.108,6677.112,2271.568
26,56,0.4,90,0.275,7920,437,Meziani:1984is,0.125,90,0.275,0.2653,1.2964,0.1,7257.848,1968.824
26,56,0.4,90,0.285,8270,501,Meziani:1984is,0.115,90,0.285,0.2753,1.3232,0.092,7923.656,1699.724
26,56,0.4,90,0.295,8630,599,Meziani:1984is,0.105,90,0.295,0.2853,1.3499,0.084,8615.776,1455.844
26,56,0.44,90,0.095,3560,99.9,Meziani:1984is,0.345,90,0.095,0.0834,0.755,0.3036,4362.559846,4356.710284
26,56,0.44,90,0.105,4400,126,Meziani:1984is,0.335,90,0.105,0.0934,0.7826,0.2948,5390.924037,5381.542663
26,56,0.44,90,0.115,5340,156,Meziani:1984is,0.325,90,0.115,0.1034,0.8102,0.286,6380.714224,6363.275904
26,56,0.44,90,0.125,6050,180,Meziani:1984is,0.315,90,0.125,0.1134,0.8377,0.2772,7259.473085,7234.033005
26,56,0.44,90,0.135,6870,207,Meziani:1984is,0.305,90,0.135,0.1234,0.8653,0.2684,7961.586184,7918.928522
26,56,0.44,90,0.145,7670,234,Meziani:1984is,0.295,90,0.145,0.1334,0.8929,0.2596,8401.075983,8340.980002
26,56,0.44,90,0.155,8070,252,Meziani:1984is,0.285,90,0.155,0.1434,0.9204,0.2508,8534.732976,8440.919232
26,56,0.44,90,0.165,8100,277,Meziani:1984is,0.275,90,0.165,0.1534,0.948,0.242,8344.125522,8201.583815
26,56,0.44,90,0.175,7950,280,Meziani:1984is,0.265,90,0.175,0.1634,0.9756,0.2332,8127.236,7945.496
26,56,0.44,90,0.185,7860,284,Meziani:1984is,0.255,90,0.185,0.1734,1.0031,0.2244,7952.256,7689.032
26,56,0.44,90,0.195,7610,285,Meziani:1984is,0.245,90,0.195,0.1834,1.0307,0.2156,7528.508,7156.24
26,56,0.44,90,0.205,7470,287,Meziani:1984is,0.235,90,0.205,0.1934,1.0582,0.2068,6948.188,6432.816
26,56,0.44,90,0.215,6920,275,Meziani:1984is,0.225,90,0.215,0.2034,1.0858,0.198,6322.576,5622.968
26,56,0.44,90,0.225,6400,262,Meziani:1984is,0.215,90,0.225,0.2134,1.1134,0.1892,5754.892,4821.336
26,56,0.44,90,0.235,5960,255,Meziani:1984is,0.205,90,0.235,0.2234,1.1409,0.1804,5321.472,4095.052
26,56,0.44,90,0.245,5990,262,Meziani:1984is,0.195,90,0.245,0.2334,1.1685,0.1716,5065.58,3477.916
26,56,0.44,90,0.255,5890,266,Meziani:1984is,0.185,90,0.255,0.2434,1.1961,0.1628,5017.22,2974.972
26,56,0.44,90,0.265,5880,272,Meziani:1984is,0.175,90,0.265,0.2534,1.2236,0.154,5129.748,2572.336
26,56,0.44,90,0.275,6230,293,Meziani:1984is,0.165,90,0.275,0.2634,1.2512,0.1452,5402.592,2247.804
26,56,0.44,90,0.285,6870,326,Meziani:1984is,0.155,90,0.285,0.2734,1.2788,0.1364,5811.26,1979.484
26,56,0.44,90,0.295,7330,363,Meziani:1984is,0.145,90,0.295,0.2834,1.3063,0.1276,6310.304,1749.748
26,56,0.44,90,0.305,7780,400,Meziani:1984is,0.135,90,0.305,0.2934,1.3339,0.1188,6868.004,1546.532
26,56,0.56,90,0.025,1.36,0.522,Meziani:1984is,0.535,90,0.025,0.0067,0.3281,0.5992,0,0
26,56,0.56,90,0.035,2.82,0.571,Meziani:1984is,0.525,90,0.035,0.0167,0.358,0.588,0,0
26,56,0.56,90,0.045,3.26,0.565,Meziani:1984is,0.515,90,0.045,0.0267,0.388,0.5768,22.9164552,22.96649113
26,56,0.56,90,0.055,13.4,1.16,Meziani:1984is,0.505,90,0.055,0.0367,0.418,0.5656,39.42831156,39.37827563
26,56,0.56,90,0.065,21,1.5,Meziani:1984is,0.495,90,0.065,0.0467,0.4479,0.5544,64.14606018,64.09602425
26,56,0.56,90,0.075,41,2.21,Meziani:1984is,0.485,90,0.075,0.0567,0.4779,0.5432,100.7723598,100.7723598
26,56,0.56,90,0.085,74.2,3.21,Meziani:1984is,0.475,90,0.085,0.0667,0.5079,0.532,154.6110187,154.6110187
26,56,0.56,90,0.095,119,4.46,Meziani:1984is,0.465,90,0.095,0.0767,0.5378,0.5208,232.4168873,232.4168873
26,56,0.56,90,0.105,222,7.11,Meziani:1984is,0.455,90,0.105,0.0867,0.5678,0.5096,342.3958579,342.295786
26,56,0.56,90,0.115,349,10.3,Meziani:1984is,0.445,90,0.115,0.0967,0.5978,0.4984,492.9539664,492.5536789
26,56,0.56,90,0.125,534,14.7,Meziani:1984is,0.435,90,0.125,0.1067,0.6277,0.4872,689.9454164,688.9947338
26,56,0.56,90,0.135,742,24.5,Meziani:1984is,0.425,90,0.135,0.1167,0.6577,0.476,933.6203876,931.8190942
26,56,0.56,90,0.145,981,31.3,Meziani:1984is,0.415,90,0.145,0.1267,0.6877,0.4648,1216.97385,1213.871622
26,56,0.56,90,0.155,1310,40.3,Meziani:1984is,0.405,90,0.155,0.1367,0.7176,0.4536,1528.097253,1523.043624
26,56,0.56,90,0.165,1610,49,Meziani:1984is,0.395,90,0.165,0.1467,0.7476,0.4424,1853.280751,1845.275003
26,56,0.56,90,0.175,1920,58.4,Meziani:1984is,0.385,90,0.175,0.1567,0.7776,0.4312,2179.414932,2167.056058
26,56,0.56,90,0.185,2300,69.6,Meziani:1984is,0.375,90,0.185,0.1667,0.8075,0.42,2492.94006,2474.226622
26,56,0.56,90,0.195,2710,82,Meziani:1984is,0.365,90,0.195,0.1767,0.8375,0.4088,2778.395031,2750.525019
26,56,0.56,90,0.205,2990,91.7,Meziani:1984is,0.355,90,0.205,0.1867,0.8674,0.3976,3020.268709,2976.687415
26,56,0.56,90,0.215,3160,99.9,Meziani:1984is,0.345,90,0.215,0.1967,0.8974,0.3864,3194.443775,3132.349188
26,56,0.56,90,0.225,3140,103,Meziani:1984is,0.335,90,0.225,0.2067,0.9274,0.3752,3288.010961,3200.498123
26,56,0.56,90,0.235,3410,112,Meziani:1984is,0.325,90,0.235,0.2167,0.9573,0.364,3398.408,3266.692
26,56,0.56,90,0.245,3410,115,Meziani:1984is,0.315,90,0.245,0.2267,0.9873,0.3528,3507.036,3327.74
26,56,0.56,90,0.255,3420,118,Meziani:1984is,0.305,90,0.255,0.2367,1.0173,0.3416,3537.768,3288.74
26,56,0.56,90,0.265,3510,122,Meziani:1984is,0.295,90,0.265,0.2467,1.0472,0.3304,3484,3154.528
26,56,0.56,90,0.275,3480,124,Meziani:1984is,0.285,90,0.275,0.2567,1.0772,0.3192,3383.432,2942.212
